AccountingDate,Date,CoinIn,Games
10/18/2023,10/18/23 5:00 PM,265408.36,138663
10/18/2023,10/18/23 6:00 PM,279434.13,149290
10/18/2023,10/18/23 7:00 PM,264500.34,144925
10/18/2023,10/18/23 8:00 PM,276167.25,140594
10/18/2023,10/18/23 9:00 PM,274131.66,122883
10/18/2023,10/18/23 10:00 PM,266434.31,117290
10/18/2023,10/18/23 11:00 PM,201468.34,84368
10/18/2023,10/19/23 12:00 AM,129562.47,61230
10/18/2023,10/19/23 1:00 AM,107699.17,53245
10/18/2023,10/19/23 2:00 AM,123247.47,40400
10/18/2023,10/19/23 3:00 AM,110218.42,23787
10/18/2023,10/19/23 4:00 AM,127303.96,21130
10/18/2023,10/19/23 5:00 AM,84007.62,28420
10/19/2023,10/19/23 6:00 AM,25404.58,14479
10/19/2023,10/19/23 7:00 AM,20641.59,12582
10/19/2023,10/19/23 8:00 AM,39439.06,14626
10/19/2023,10/19/23 9:00 AM,46039.24,27129
10/19/2023,10/19/23 10:00 AM,112007.87,57232
10/19/2023,10/19/23 11:00 AM,148515.3,88328
10/19/2023,10/19/23 12:00 PM,165490.21,91785
10/19/2023,10/19/23 1:00 PM,193159.81,113811
10/19/2023,10/19/23 2:00 PM,276514.25,123597
10/19/2023,10/19/23 3:00 PM,279024.23,131243
10/19/2023,10/19/23 4:00 PM,265248.94,136827
10/19/2023,10/19/23 5:00 PM,315589.2,148672
10/19/2023,10/19/23 6:00 PM,308384.9,160063
10/19/2023,10/19/23 7:00 PM,326841.21,172800
10/19/2023,10/19/23 8:00 PM,337606.61,184714
10/19/2023,10/19/23 9:00 PM,328231.01,164792
10/19/2023,10/19/23 10:00 PM,339911.92,137862
10/19/2023,10/19/23 11:00 PM,281504.69,112399
10/19/2023,10/20/23 12:00 AM,225943.34,91579
10/19/2023,10/20/23 1:00 AM,165431.17,58763
10/19/2023,10/20/23 2:00 AM,140460.1,54932
10/19/2023,10/20/23 3:00 AM,102748.78,42634
10/19/2023,10/20/23 4:00 AM,74743.05,31424
10/19/2023,10/20/23 5:00 AM,66892.35,29805
10/20/2023,10/20/23 6:00 AM,24438.49,10958
10/20/2023,10/20/23 7:00 AM,31455.19,14572
10/20/2023,10/20/23 8:00 AM,52377.42,29701
10/20/2023,10/20/23 9:00 AM,99272.55,52238
10/20/2023,10/20/23 10:00 AM,178647.57,74926
10/20/2023,10/20/23 11:00 AM,229142.75,97617
10/20/2023,10/20/23 12:00 PM,284647.52,120472
10/20/2023,10/20/23 1:00 PM,311452.58,134412
10/20/2023,10/20/23 2:00 PM,310117.13,146872
10/20/2023,10/20/23 3:00 PM,338286.12,158621
10/20/2023,10/20/23 4:00 PM,366901.02,184305
10/20/2023,10/20/23 5:00 PM,367845.35,197842
10/20/2023,10/20/23 6:00 PM,409600.61,205688
10/20/2023,10/20/23 7:00 PM,419077.22,220791
10/20/2023,10/20/23 8:00 PM,473866.65,253393
10/20/2023,10/20/23 9:00 PM,493643.07,253763
10/20/2023,10/20/23 10:00 PM,530273.2,257315
10/20/2023,10/20/23 11:00 PM,540985.03,230541
10/20/2023,10/21/23 12:00 AM,475743.19,211894
10/20/2023,10/21/23 1:00 AM,344652.59,147149
10/20/2023,10/21/23 2:00 AM,269505.41,114152
10/20/2023,10/21/23 3:00 AM,200139.75,70483
10/20/2023,10/21/23 4:00 AM,128017.45,40124
10/20/2023,10/21/23 5:00 AM,99710.6,36192
10/21/2023,10/21/23 6:00 AM,34900.66,16313
10/21/2023,10/21/23 7:00 AM,29690.54,18559
10/21/2023,10/21/23 8:00 AM,71565.3,42505
10/21/2023,10/21/23 9:00 AM,102956.58,63857
10/21/2023,10/21/23 10:00 AM,143474.45,76130
10/21/2023,10/21/23 11:00 AM,185036.18,97554
10/21/2023,10/21/23 12:00 PM,223591.91,114458
10/21/2023,10/21/23 1:00 PM,268192.72,139036
10/21/2023,10/21/23 2:00 PM,378938.81,155889
10/21/2023,10/21/23 3:00 PM,491352.97,185248
10/21/2023,10/21/23 4:00 PM,475325.41,197464
10/21/2023,10/21/23 5:00 PM,481842.21,205041
10/21/2023,10/21/23 6:00 PM,501299.68,212745
10/21/2023,10/21/23 7:00 PM,516814.44,226482
10/21/2023,10/21/23 8:00 PM,536423.89,246642
10/21/2023,10/21/23 9:00 PM,581247.1,278768
10/21/2023,10/21/23 10:00 PM,555911.48,255319
10/21/2023,10/21/23 11:00 PM,510640.31,254393
10/21/2023,10/22/23 12:00 AM,552182.98,256384
10/21/2023,10/22/23 1:00 AM,466690.49,196765
10/21/2023,10/22/23 2:00 AM,453239.22,148615
10/21/2023,10/22/23 3:00 AM,264866.91,90768
10/21/2023,10/22/23 4:00 AM,159227.02,58503
10/21/2023,10/22/23 5:00 AM,109384.24,45520
10/22/2023,10/22/23 6:00 AM,45277.87,18587
10/22/2023,10/22/23 7:00 AM,61143.42,27253
10/22/2023,10/22/23 8:00 AM,92625.93,45878
10/22/2023,10/22/23 9:00 AM,119807.01,67390
10/22/2023,10/22/23 10:00 AM,175887.29,84165
10/22/2023,10/22/23 11:00 AM,203018.54,107689
10/22/2023,10/22/23 12:00 PM,252325.53,122331
10/22/2023,10/22/23 1:00 PM,292116.5,148419
10/22/2023,10/22/23 2:00 PM,327726.32,166938
10/22/2023,10/22/23 3:00 PM,344968.64,181004
10/22/2023,10/22/23 4:00 PM,425146.66,204593
10/22/2023,10/22/23 5:00 PM,522188.24,210689
10/22/2023,10/22/23 6:00 PM,449202.25,210282
10/22/2023,10/22/23 7:00 PM,403419.01,215323
10/22/2023,10/22/23 8:00 PM,372694.55,216481
10/22/2023,10/22/23 9:00 PM,403221.67,209076
10/22/2023,10/22/23 10:00 PM,398729.28,176941
10/22/2023,10/22/23 11:00 PM,321964.7,139149
10/22/2023,10/23/23 12:00 AM,226870.99,115704
10/22/2023,10/23/23 1:00 AM,142763.79,70575
10/22/2023,10/23/23 2:00 AM,125726.48,53322
10/22/2023,10/23/23 3:00 AM,86316.51,36009
10/22/2023,10/23/23 4:00 AM,59291.92,21311
10/22/2023,10/23/23 5:00 AM,52507.23,15407
10/23/2023,10/23/23 6:00 AM,22970.32,7828
10/23/2023,10/23/23 7:00 AM,19157.5,10378
10/23/2023,10/23/23 8:00 AM,52339.24,20489
10/23/2023,10/23/23 9:00 AM,79136.07,31906
10/23/2023,10/23/23 10:00 AM,112505.38,52878
10/23/2023,10/23/23 11:00 AM,144931.9,70839
10/23/2023,10/23/23 12:00 PM,167958.76,92523
10/23/2023,10/23/23 1:00 PM,217905.69,112480
10/23/2023,10/23/23 2:00 PM,226192.69,116313
10/23/2023,10/23/23 3:00 PM,212397.58,120792
10/23/2023,10/23/23 4:00 PM,228547.36,130883
10/23/2023,10/23/23 5:00 PM,259391.04,155528
10/23/2023,10/23/23 6:00 PM,269260.67,157653
10/23/2023,10/23/23 7:00 PM,301449.95,168617
10/23/2023,10/23/23 8:00 PM,299625.78,169789
10/23/2023,10/23/23 9:00 PM,313592.32,151327
10/23/2023,10/23/23 10:00 PM,240213.25,126649
10/23/2023,10/23/23 11:00 PM,167997.09,82985
10/23/2023,10/24/23 12:00 AM,88683.1,53226
10/23/2023,10/24/23 1:00 AM,61043.06,33349
10/23/2023,10/24/23 2:00 AM,57560.16,25606
10/23/2023,10/24/23 3:00 AM,51186.77,15580
10/23/2023,10/24/23 4:00 AM,53438.63,12240
10/23/2023,10/24/23 5:00 AM,47772.71,20293
10/24/2023,10/24/23 6:00 AM,26707.78,11043
10/24/2023,10/24/23 7:00 AM,25209.59,11740
10/24/2023,10/24/23 8:00 AM,40271.88,22299
10/24/2023,10/24/23 9:00 AM,104699.58,60925
10/24/2023,10/24/23 10:00 AM,159163.11,108538
10/24/2023,10/24/23 11:00 AM,220932.37,158956
10/24/2023,10/24/23 12:00 PM,254076.77,179136
10/24/2023,10/24/23 1:00 PM,298318.08,193756
10/24/2023,10/24/23 2:00 PM,323898.2,203538
10/24/2023,10/24/23 3:00 PM,332867.42,201755
10/24/2023,10/24/23 4:00 PM,357779.89,203820
10/24/2023,10/24/23 5:00 PM,356214.48,201860
10/24/2023,10/24/23 6:00 PM,361583.99,218717
10/24/2023,10/24/23 7:00 PM,335116.03,222019
10/24/2023,10/24/23 8:00 PM,353478.31,200605
10/24/2023,10/24/23 9:00 PM,387115.04,178036
10/24/2023,10/24/23 10:00 PM,297563.42,136348
10/24/2023,10/24/23 11:00 PM,185403.03,96653
10/24/2023,10/25/23 12:00 AM,148948.48,65353
10/24/2023,10/25/23 1:00 AM,128142.75,58136
10/24/2023,10/25/23 2:00 AM,111103.49,43928
10/24/2023,10/25/23 3:00 AM,57767.27,31450
10/24/2023,10/25/23 4:00 AM,43202.85,21787
10/24/2023,10/25/23 5:00 AM,41618.05,23795
10/25/2023,10/25/23 6:00 AM,19561.36,11903
10/25/2023,10/25/23 7:00 AM,16471.36,11236
10/25/2023,10/25/23 8:00 AM,47211.19,17269
10/25/2023,10/25/23 9:00 AM,65251.76,28536
10/25/2023,10/25/23 10:00 AM,91050.35,52806
10/25/2023,10/25/23 11:00 AM,141763.46,82236
10/25/2023,10/25/23 12:00 PM,154781.74,100045
10/25/2023,10/25/23 1:00 PM,183531.34,109752
10/25/2023,10/25/23 2:00 PM,209177.21,121653
10/25/2023,10/25/23 3:00 PM,209561.74,132369
10/25/2023,10/25/23 4:00 PM,200077.04,130578
10/25/2023,10/25/23 5:00 PM,249299.04,141925
10/25/2023,10/25/23 6:00 PM,274719.95,162621
10/25/2023,10/25/23 7:00 PM,239973.61,152654
10/25/2023,10/25/23 8:00 PM,264235.63,146051
10/25/2023,10/25/23 9:00 PM,271190.13,133662
10/25/2023,10/25/23 10:00 PM,258240.96,119725
10/25/2023,10/25/23 11:00 PM,345609.91,90181
10/25/2023,10/26/23 12:00 AM,294729.29,78994
10/25/2023,10/26/23 1:00 AM,183835.49,63749
10/25/2023,10/26/23 2:00 AM,150979.05,40153
10/25/2023,10/26/23 3:00 AM,67132.7,30323
10/25/2023,10/26/23 4:00 AM,63935.43,21208
10/25/2023,10/26/23 5:00 AM,89939.01,21539
10/26/2023,10/26/23 6:00 AM,39407.49,12804
10/26/2023,10/26/23 7:00 AM,48851.05,18417
10/26/2023,10/26/23 8:00 AM,48326.34,19992
10/26/2023,10/26/23 9:00 AM,60512.24,28252
10/26/2023,10/26/23 10:00 AM,83145.43,42124
10/26/2023,10/26/23 11:00 AM,146867.48,62274
10/26/2023,10/26/23 12:00 PM,197657.3,75340
10/26/2023,10/26/23 1:00 PM,208376.84,84720
10/26/2023,10/26/23 2:00 PM,209104.73,97373
10/26/2023,10/26/23 3:00 PM,231288.08,101954
10/26/2023,10/26/23 4:00 PM,244132.53,108158
10/26/2023,10/26/23 5:00 PM,253532.39,119708
10/26/2023,10/26/23 6:00 PM,249519.25,120715
10/26/2023,10/26/23 7:00 PM,279536.98,145589
10/26/2023,10/26/23 8:00 PM,271726.36,135180
10/26/2023,10/26/23 9:00 PM,349588.94,145533
10/26/2023,10/26/23 10:00 PM,420424.9,129978
10/26/2023,10/26/23 11:00 PM,338616.53,108020
10/26/2023,10/27/23 12:00 AM,277860.9,87144
10/26/2023,10/27/23 1:00 AM,206790.85,61114
10/26/2023,10/27/23 2:00 AM,185902.58,50709
10/26/2023,10/27/23 3:00 AM,187021.01,49384
10/26/2023,10/27/23 4:00 AM,129784.99,39045
10/26/2023,10/27/23 5:00 AM,72468.03,25748
10/27/2023,10/27/23 6:00 AM,63233.67,15407
10/27/2023,10/27/23 7:00 AM,48654.11,20900
10/27/2023,10/27/23 8:00 AM,119091.17,41129
10/27/2023,10/27/23 9:00 AM,160104.06,61994
10/27/2023,10/27/23 10:00 AM,151456.97,77886
10/27/2023,10/27/23 11:00 AM,209877.55,106835
10/27/2023,10/27/23 12:00 PM,253474.73,131765
10/27/2023,10/27/23 1:00 PM,282280.18,146809
10/27/2023,10/27/23 2:00 PM,288479.48,160947
10/27/2023,10/27/23 3:00 PM,310622.67,162384
10/27/2023,10/27/23 4:00 PM,312941.24,178472
10/27/2023,10/27/23 5:00 PM,414594.91,206903
10/27/2023,10/27/23 6:00 PM,486637.22,246772
10/27/2023,10/27/23 7:00 PM,577746.62,299864
10/27/2023,10/27/23 8:00 PM,735285.84,366003
10/27/2023,10/27/23 9:00 PM,720277.48,324517
10/27/2023,10/27/23 10:00 PM,631599.52,273482
10/27/2023,10/27/23 11:00 PM,544231.86,242221
10/27/2023,10/28/23 12:00 AM,425782.77,196993
10/27/2023,10/28/23 1:00 AM,400557.45,163309
10/27/2023,10/28/23 2:00 AM,238155.16,121336
10/27/2023,10/28/23 3:00 AM,196927.94,88472
10/27/2023,10/28/23 4:00 AM,128245.37,55977
10/27/2023,10/28/23 5:00 AM,75673.19,40166
10/28/2023,10/28/23 6:00 AM,42640.82,24459
10/28/2023,10/28/23 7:00 AM,40141.13,28509
10/28/2023,10/28/23 8:00 AM,77788.39,54084
10/28/2023,10/28/23 9:00 AM,138526.6,71866
10/28/2023,10/28/23 10:00 AM,179823.61,80735
10/28/2023,10/28/23 11:00 AM,186797.74,101212
10/28/2023,10/28/23 12:00 PM,203200.24,123377
10/28/2023,10/28/23 1:00 PM,276631.27,157820
10/28/2023,10/28/23 2:00 PM,346310.2,186690
10/28/2023,10/28/23 3:00 PM,428426.37,210693
10/28/2023,10/28/23 4:00 PM,413590.66,207036
10/28/2023,10/28/23 5:00 PM,512437.56,218180
10/28/2023,10/28/23 6:00 PM,439818.03,208215
10/28/2023,10/28/23 7:00 PM,525302.99,228536
10/28/2023,10/28/23 8:00 PM,518170.37,258630
10/28/2023,10/28/23 9:00 PM,589529.67,268668
10/28/2023,10/28/23 10:00 PM,638382.26,273451
10/28/2023,10/28/23 11:00 PM,630090.01,245372
10/28/2023,10/29/23 12:00 AM,508690.45,217946
10/28/2023,10/29/23 1:00 AM,470259.53,171418
10/28/2023,10/29/23 2:00 AM,322281.99,123962
10/28/2023,10/29/23 3:00 AM,195556.16,71800
10/28/2023,10/29/23 4:00 AM,115090.2,45698
10/28/2023,10/29/23 5:00 AM,137950.48,43475
10/29/2023,10/29/23 6:00 AM,65973.81,18227
10/29/2023,10/29/23 7:00 AM,64588.06,21382
10/29/2023,10/29/23 8:00 AM,103007.89,58469
10/29/2023,10/29/23 9:00 AM,145361.15,84852
10/29/2023,10/29/23 10:00 AM,218074.12,113280
10/29/2023,10/29/23 11:00 AM,292295.34,147186
10/29/2023,10/29/23 12:00 PM,347482.03,177532
10/29/2023,10/29/23 1:00 PM,455959.08,218360
10/29/2023,10/29/23 2:00 PM,490544.76,238045
10/29/2023,10/29/23 3:00 PM,567655.29,251882
10/29/2023,10/29/23 4:00 PM,542767.46,250810
10/29/2023,10/29/23 5:00 PM,476438.95,243757
10/29/2023,10/29/23 6:00 PM,468689.35,228946
10/29/2023,10/29/23 7:00 PM,501412.36,241976
10/29/2023,10/29/23 8:00 PM,567930.95,253304
10/29/2023,10/29/23 9:00 PM,595514.37,251901
10/29/2023,10/29/23 10:00 PM,543740.47,215949
10/29/2023,10/29/23 11:00 PM,429138.99,172854
10/29/2023,10/30/23 12:00 AM,349093.91,137117
10/29/2023,10/30/23 1:00 AM,264361.65,94666
10/29/2023,10/30/23 2:00 AM,176768.25,67049
10/29/2023,10/30/23 3:00 AM,90228.8,40134
10/29/2023,10/30/23 4:00 AM,64906.35,25492
10/29/2023,10/30/23 5:00 AM,46063.75,20623
10/30/2023,10/30/23 6:00 AM,26922,12626
10/30/2023,10/30/23 7:00 AM,31132.29,14599
10/30/2023,10/30/23 8:00 AM,39162.6,26017
10/30/2023,10/30/23 9:00 AM,83054,47476
10/30/2023,10/30/23 10:00 AM,156990.61,73400
10/30/2023,10/30/23 11:00 AM,172782.42,83929
10/30/2023,10/30/23 12:00 PM,195405.09,109169
10/30/2023,10/30/23 1:00 PM,246099.29,137348
10/30/2023,10/30/23 2:00 PM,259583.56,139749
10/30/2023,10/30/23 3:00 PM,310620.09,142719
10/30/2023,10/30/23 4:00 PM,305384.89,153432
10/30/2023,10/30/23 5:00 PM,308932.62,151680
10/30/2023,10/30/23 6:00 PM,362735.02,164249
10/30/2023,10/30/23 7:00 PM,360063.44,161827
10/30/2023,10/30/23 8:00 PM,289047.02,151707
10/30/2023,10/30/23 9:00 PM,264121.44,131605
10/30/2023,10/30/23 10:00 PM,240946.65,115659
10/30/2023,10/30/23 11:00 PM,219048.51,100822
10/30/2023,10/31/23 12:00 AM,237189.15,98409
10/30/2023,10/31/23 1:00 AM,230078.57,88352
10/30/2023,10/31/23 2:00 AM,190972.54,62056
10/30/2023,10/31/23 3:00 AM,145417.14,38611
10/30/2023,10/31/23 4:00 AM,115700.82,23379
10/30/2023,10/31/23 5:00 AM,78666.26,20249
10/31/2023,10/31/23 6:00 AM,35195.97,12035
10/31/2023,10/31/23 7:00 AM,45776.55,15825
10/31/2023,10/31/23 8:00 AM,30432.64,19243
10/31/2023,10/31/23 9:00 AM,75448.18,33170
10/31/2023,10/31/23 10:00 AM,102621.71,54473
10/31/2023,10/31/23 11:00 AM,128282.31,82532
10/31/2023,10/31/23 12:00 PM,158805.67,104053
10/31/2023,10/31/23 1:00 PM,216197.02,118224
10/31/2023,10/31/23 2:00 PM,246789.16,130191
10/31/2023,10/31/23 3:00 PM,205808.4,125316
10/31/2023,10/31/23 4:00 PM,250360.63,127649
10/31/2023,10/31/23 5:00 PM,260729.84,149614
10/31/2023,10/31/23 6:00 PM,308023.65,168840
10/31/2023,10/31/23 7:00 PM,297449.54,172354
10/31/2023,10/31/23 8:00 PM,283771.71,158556
10/31/2023,10/31/23 9:00 PM,278903.2,148652
10/31/2023,10/31/23 10:00 PM,316624.14,138643
10/31/2023,10/31/23 11:00 PM,249336.21,115668
10/31/2023,11/1/23 12:00 AM,225193.09,86084
10/31/2023,11/1/23 1:00 AM,184539.85,73776
10/31/2023,11/1/23 2:00 AM,116483.98,54495
10/31/2023,11/1/23 3:00 AM,105698.84,44232
10/31/2023,11/1/23 4:00 AM,80796.76,30034
10/31/2023,11/1/23 5:00 AM,52796.28,25362
11/1/2023,11/1/23 6:00 AM,32769.77,14095
11/1/2023,11/1/23 7:00 AM,18293.02,14541
11/1/2023,11/1/23 8:00 AM,55533.21,30524
11/1/2023,11/1/23 9:00 AM,102635.25,44591
11/1/2023,11/1/23 10:00 AM,155955.98,83172
11/1/2023,11/1/23 11:00 AM,224781.06,112426
11/1/2023,11/1/23 12:00 PM,290859.06,153709
11/1/2023,11/1/23 1:00 PM,331110.25,174920
11/1/2023,11/1/23 2:00 PM,402163.19,170668
11/1/2023,11/1/23 3:00 PM,387512.11,190249
11/1/2023,11/1/23 4:00 PM,345198.13,204457
11/1/2023,11/1/23 5:00 PM,412890.25,237632
11/1/2023,11/1/23 6:00 PM,494209.83,254800
11/1/2023,11/1/23 7:00 PM,512818.23,237247
11/1/2023,11/1/23 8:00 PM,506304.75,230655
11/1/2023,11/1/23 9:00 PM,557983.15,229370
11/1/2023,11/1/23 10:00 PM,516888.15,198459
11/1/2023,11/1/23 11:00 PM,472183.03,142066
11/1/2023,11/2/23 12:00 AM,369610.56,114068
11/1/2023,11/2/23 1:00 AM,283926.85,84412
11/1/2023,11/2/23 2:00 AM,170276.55,70191
11/1/2023,11/2/23 3:00 AM,89089.3,43023
11/1/2023,11/2/23 4:00 AM,76521.85,44746
11/1/2023,11/2/23 5:00 AM,57701.78,28685
11/2/2023,11/2/23 6:00 AM,30966.21,12100
11/2/2023,11/2/23 7:00 AM,31565.33,17966
11/2/2023,11/2/23 8:00 AM,38760.74,26805
11/2/2023,11/2/23 9:00 AM,77828.31,56247
11/2/2023,11/2/23 10:00 AM,152058.69,104187
11/2/2023,11/2/23 11:00 AM,203506.39,138411
11/2/2023,11/2/23 12:00 PM,258668.05,150955
11/2/2023,11/2/23 1:00 PM,338396.13,170072
11/2/2023,11/2/23 2:00 PM,346070.43,178385
11/2/2023,11/2/23 3:00 PM,312477.61,184962
11/2/2023,11/2/23 4:00 PM,359324.17,204838
11/2/2023,11/2/23 5:00 PM,371577.77,236260
11/2/2023,11/2/23 6:00 PM,437758.82,245078
11/2/2023,11/2/23 7:00 PM,524794.79,253009
11/2/2023,11/2/23 8:00 PM,548856.65,242389
11/2/2023,11/2/23 9:00 PM,522510.88,239478
11/2/2023,11/2/23 10:00 PM,347226.22,194390
11/2/2023,11/2/23 11:00 PM,310163.47,153894
11/2/2023,11/3/23 12:00 AM,289415.14,113653
11/2/2023,11/3/23 1:00 AM,207864.17,85754
11/2/2023,11/3/23 2:00 AM,159485.66,74976
11/2/2023,11/3/23 3:00 AM,110604.05,59355
11/2/2023,11/3/23 4:00 AM,101030.08,44454
11/2/2023,11/3/23 5:00 AM,82031.93,41271
11/3/2023,11/3/23 6:00 AM,46385.9,22850
11/3/2023,11/3/23 7:00 AM,48773.38,27427
11/3/2023,11/3/23 8:00 AM,53266.01,33059
11/3/2023,11/3/23 9:00 AM,126285.5,62829
11/3/2023,11/3/23 10:00 AM,184041.3,84549
11/3/2023,11/3/23 11:00 AM,238563.71,109770
11/3/2023,11/3/23 12:00 PM,306857.11,144333
11/3/2023,11/3/23 1:00 PM,334987.58,168010
11/3/2023,11/3/23 2:00 PM,389566.6,190804
11/3/2023,11/3/23 3:00 PM,382537.75,194149
11/3/2023,11/3/23 4:00 PM,467450.91,203427
11/3/2023,11/3/23 5:00 PM,581287.77,230917
11/3/2023,11/3/23 6:00 PM,537262.04,247164
11/3/2023,11/3/23 7:00 PM,565861.73,266969
11/3/2023,11/3/23 8:00 PM,570312.54,280496
11/3/2023,11/3/23 9:00 PM,570864.63,270778
11/3/2023,11/3/23 10:00 PM,533838.27,270157
11/3/2023,11/3/23 11:00 PM,566325.08,266904
11/3/2023,11/4/23 12:00 AM,579309.7,237941
11/3/2023,11/4/23 1:00 AM,491129.53,190290
11/3/2023,11/4/23 2:00 AM,357635.66,126743
11/3/2023,11/4/23 3:00 AM,304835.94,97017
11/3/2023,11/4/23 4:00 AM,221459.01,71330
11/3/2023,11/4/23 5:00 AM,181279.9,60943
11/4/2023,11/4/23 6:00 AM,61601.7,33940
11/4/2023,11/4/23 7:00 AM,49574.4,34386
11/4/2023,11/4/23 8:00 AM,69717.51,46703
11/4/2023,11/4/23 9:00 AM,136301.21,71071
11/4/2023,11/4/23 10:00 AM,165848.02,87851
11/4/2023,11/4/23 11:00 AM,190765.5,109327
11/4/2023,11/4/23 12:00 PM,251476.47,141612
11/4/2023,11/4/23 1:00 PM,337495.2,171222
11/4/2023,11/4/23 2:00 PM,406323.26,198908
11/4/2023,11/4/23 3:00 PM,482003.75,217621
11/4/2023,11/4/23 4:00 PM,476707.59,234758
11/4/2023,11/4/23 5:00 PM,490374.07,252647
11/4/2023,11/4/23 6:00 PM,554594.76,251124
11/4/2023,11/4/23 7:00 PM,538142.35,269690
11/4/2023,11/4/23 8:00 PM,617351.86,306047
11/4/2023,11/4/23 9:00 PM,640994.57,301263
11/4/2023,11/4/23 10:00 PM,605812.96,282697
11/4/2023,11/4/23 11:00 PM,547401.69,267422
11/4/2023,11/5/23 12:00 AM,503569.05,229062
11/4/2023,11/5/23 1:00 AM,571403.77,258818
11/4/2023,11/5/23 2:00 AM,415849.79,142477
11/4/2023,11/5/23 3:00 AM,259099.03,72891
11/4/2023,11/5/23 4:00 AM,216483,51508
11/4/2023,11/5/23 5:00 AM,251159.34,50951
11/5/2023,11/5/23 6:00 AM,110582.82,29137
11/5/2023,11/5/23 7:00 AM,132296.3,42173
11/5/2023,11/5/23 8:00 AM,109741.57,59214
11/5/2023,11/5/23 9:00 AM,165392.57,83371
11/5/2023,11/5/23 10:00 AM,277981.22,108210
11/5/2023,11/5/23 11:00 AM,263425.19,136466
11/5/2023,11/5/23 12:00 PM,244446.41,134324
11/5/2023,11/5/23 1:00 PM,350155.37,153590
11/5/2023,11/5/23 2:00 PM,370079,178820
11/5/2023,11/5/23 3:00 PM,397066.82,190729
11/5/2023,11/5/23 4:00 PM,370526.5,203713
11/5/2023,11/5/23 5:00 PM,398590.27,210049
11/5/2023,11/5/23 6:00 PM,397243.39,222990
11/5/2023,11/5/23 7:00 PM,458907.02,229446
11/5/2023,11/5/23 8:00 PM,423357.96,212240
11/5/2023,11/5/23 9:00 PM,398060.78,203808
11/5/2023,11/5/23 10:00 PM,371523.1,186644
11/5/2023,11/5/23 11:00 PM,272192.03,142473
11/5/2023,11/6/23 12:00 AM,241725.64,107675
11/5/2023,11/6/23 1:00 AM,190276.73,78686
11/5/2023,11/6/23 2:00 AM,123863.38,58179
11/5/2023,11/6/23 3:00 AM,114868.18,45117
11/5/2023,11/6/23 4:00 AM,92410.62,33333
11/5/2023,11/6/23 5:00 AM,55450.21,31999
11/6/2023,11/6/23 6:00 AM,22216.45,16449
11/6/2023,11/6/23 7:00 AM,41681,21908
11/6/2023,11/6/23 8:00 AM,81988.84,41851
11/6/2023,11/6/23 9:00 AM,166014.61,82801
11/6/2023,11/6/23 10:00 AM,247835.58,145916
11/6/2023,11/6/23 11:00 AM,298517.35,176180
11/6/2023,11/6/23 12:00 PM,401890.45,196119
11/6/2023,11/6/23 1:00 PM,424149.4,221624
11/6/2023,11/6/23 2:00 PM,376402.38,226464
11/6/2023,11/6/23 3:00 PM,369189.02,227903
11/6/2023,11/6/23 4:00 PM,411868.87,233441
11/6/2023,11/6/23 5:00 PM,468166.95,240993
11/6/2023,11/6/23 6:00 PM,522599.7,237910
11/6/2023,11/6/23 7:00 PM,508831.9,227522
11/6/2023,11/6/23 8:00 PM,415234.6,209282
11/6/2023,11/6/23 9:00 PM,366499.01,198912
11/6/2023,11/6/23 10:00 PM,301386.26,149090
11/6/2023,11/6/23 11:00 PM,260407.9,107274
11/6/2023,11/7/23 12:00 AM,255600.27,89597
11/6/2023,11/7/23 1:00 AM,163649.41,60283
11/6/2023,11/7/23 2:00 AM,113729.81,43816
11/6/2023,11/7/23 3:00 AM,96311.28,32982
11/6/2023,11/7/23 4:00 AM,73405.97,25570
11/6/2023,11/7/23 5:00 AM,71970.87,31310
11/7/2023,11/7/23 6:00 AM,24352.11,14397
11/7/2023,11/7/23 7:00 AM,46033.86,21920
11/7/2023,11/7/23 8:00 AM,54036.42,29986
11/7/2023,11/7/23 9:00 AM,79219.61,45786
11/7/2023,11/7/23 10:00 AM,153444.35,76938
11/7/2023,11/7/23 11:00 AM,186031.17,108123
11/7/2023,11/7/23 12:00 PM,275912.54,141120
11/7/2023,11/7/23 1:00 PM,264033.42,153359
11/7/2023,11/7/23 2:00 PM,262791.91,150060
11/7/2023,11/7/23 3:00 PM,282864.27,156009
11/7/2023,11/7/23 4:00 PM,281268.69,159333
11/7/2023,11/7/23 5:00 PM,288957.05,160214
11/7/2023,11/7/23 6:00 PM,275302.41,167933
11/7/2023,11/7/23 7:00 PM,293178.08,179035
11/7/2023,11/7/23 8:00 PM,337067.29,179590
11/7/2023,11/7/23 9:00 PM,272638.7,156996
11/7/2023,11/7/23 10:00 PM,280121.75,146292
11/7/2023,11/7/23 11:00 PM,247429.89,123699
11/7/2023,11/8/23 12:00 AM,244443.77,92761
11/7/2023,11/8/23 1:00 AM,284511.06,64829
11/7/2023,11/8/23 2:00 AM,201752.71,44129
11/7/2023,11/8/23 3:00 AM,149260.53,28374
11/7/2023,11/8/23 4:00 AM,172312.96,20666
11/7/2023,11/8/23 5:00 AM,117242.32,20784
11/8/2023,11/8/23 6:00 AM,86944.28,14538
11/8/2023,11/8/23 7:00 AM,42770.33,13652
11/8/2023,11/8/23 8:00 AM,38428.88,17245
11/8/2023,11/8/23 9:00 AM,65572.56,32473
11/8/2023,11/8/23 10:00 AM,94415.55,54066
11/8/2023,11/8/23 11:00 AM,152615.13,78578
